Date,Open,High,Low,Close,Adj Close,Volume
2018-01-26,29600.000000,29850.000000,29500.000000,29750.000000,29584.722656,122949
2018-01-29,29850.000000,31300.000000,29800.000000,30850.000000,30678.611328,372170
2018-01-30,30500.000000,30750.000000,30000.000000,30000.000000,29833.332031,200166
2018-01-31,29700.000000,29800.000000,29150.000000,29600.000000,29435.554688,125337
2018-02-01,29500.000000,30200.000000,29500.000000,30050.000000,29883.054688,113213
2018-02-02,30200.000000,30200.000000,29300.000000,29750.000000,29584.722656,108488
2018-02-05,29000.000000,29500.000000,28750.000000,28950.000000,28789.166016,114456
2018-02-06,null,null,null,null,null,null
2018-02-07,29100.000000,29500.000000,28700.000000,28950.000000,28789.166016,193139
2018-02-08,28750.000000,29900.000000,28750.000000,29300.000000,29137.222656,210852
2018-02-09,28350.000000,28850.000000,28000.000000,28500.000000,28341.666016,107875
2018-02-12,28850.000000,29000.000000,28050.000000,28100.000000,27943.888672,70612
2018-02-13,28050.000000,28300.000000,27650.000000,27650.000000,27496.388672,75340
2018-02-14,27650.000000,27950.000000,27200.000000,27800.000000,27645.554688,87365
2018-02-19,28000.000000,28700.000000,27950.000000,28550.000000,28391.388672,96444
2018-02-20,28400.000000,28650.000000,27650.000000,28300.000000,28142.777344,79577
2018-02-21,28200.000000,28750.000000,28000.000000,28700.000000,28540.554688,70906
2018-02-22,28650.000000,28750.000000,28250.000000,28700.000000,28540.554688,52992
2018-02-23,28400.000000,28500.000000,27550.000000,27950.000000,27794.722656,148261
2018-02-26,27900.000000,28250.000000,27600.000000,27800.000000,27645.554688,79843
2018-02-27,27700.000000,27950.000000,27600.000000,27650.000000,27496.388672,42017
2018-02-28,27650.000000,27700.000000,27000.000000,27150.000000,26999.166016,100130
2018-03-02,null,null,null,null,null,null
2018-03-05,null,null,null,null,null,null
2018-03-06,null,null,null,null,null,null
2018-03-07,27800.000000,27900.000000,27200.000000,27300.000000,27148.332031,57350
2018-03-08,27450.000000,27600.000000,27050.000000,27050.000000,26899.722656,51772
2018-03-09,27400.000000,28600.000000,27250.000000,28050.000000,27894.166016,130240
2018-03-12,28500.000000,29450.000000,28300.000000,29450.000000,29286.388672,182366
2018-03-13,29450.000000,30150.000000,28950.000000,30000.000000,29833.332031,178753
2018-03-14,30000.000000,30100.000000,29250.000000,29450.000000,29286.388672,94044
2018-03-15,29450.000000,30400.000000,29350.000000,30150.000000,29982.500000,210223
2018-03-16,30150.000000,30300.000000,29700.000000,30150.000000,29982.500000,98596
2018-03-19,30150.000000,30900.000000,29800.000000,29850.000000,29684.166016,192715
2018-03-20,30000.000000,30100.000000,29050.000000,30000.000000,29833.332031,97958
2018-03-21,29650.000000,29900.000000,29500.000000,29650.000000,29485.277344,66428
2018-03-22,29850.000000,29950.000000,29550.000000,29650.000000,29485.277344,86671
2018-03-23,28750.000000,29900.000000,28200.000000,28200.000000,28043.332031,122194
2018-03-26,28650.000000,29550.000000,28550.000000,29500.000000,29336.111328,110833
2018-03-27,29600.000000,29900.000000,29050.000000,29700.000000,29535.000000,88889
2018-03-28,29600.000000,31700.000000,29300.000000,31100.000000,30927.222656,591429
2018-03-29,31250.000000,31550.000000,30800.000000,31150.000000,30976.943359,180160
2018-03-30,31300.000000,31300.000000,30800.000000,30800.000000,30628.888672,113728
2018-04-02,31350.000000,32650.000000,31250.000000,32050.000000,31871.943359,474798
2018-04-03,32050.000000,32750.000000,31700.000000,32400.000000,32220.000000,238031
2018-04-04,32450.000000,32450.000000,30350.000000,30900.000000,30728.332031,254952
2018-04-05,31100.000000,31300.000000,30100.000000,30150.000000,29982.500000,147229
2018-04-06,30150.000000,30800.000000,29550.000000,29850.000000,29684.166016,154619
2018-04-09,30150.000000,30800.000000,30050.000000,30550.000000,30380.277344,120167
2018-04-10,30900.000000,31300.000000,30100.000000,31150.000000,30976.943359,154838
2018-04-11,31400.000000,31500.000000,30500.000000,30750.000000,30579.166016,100939
2018-04-12,30800.000000,31150.000000,29850.000000,29850.000000,29684.166016,137633
2018-04-13,30250.000000,31000.000000,30150.000000,30650.000000,30479.722656,96511
2018-04-16,30700.000000,31250.000000,30700.000000,31250.000000,31076.388672,115870
2018-04-17,31250.000000,31450.000000,30600.000000,30850.000000,30678.611328,105339
2018-04-18,31200.000000,31200.000000,30450.000000,30450.000000,30280.832031,94758
2018-04-19,30650.000000,31150.000000,30150.000000,30300.000000,30131.666016,155477
2018-04-20,30300.000000,30600.000000,30050.000000,30300.000000,30131.666016,92742
2018-04-23,30450.000000,31050.000000,30250.000000,30450.000000,30280.832031,84147
2018-04-24,30450.000000,30600.000000,29800.000000,29850.000000,29684.166016,96427
2018-04-25,29700.000000,30150.000000,29500.000000,30100.000000,29932.777344,66010
2018-04-26,30100.000000,30100.000000,29600.000000,29950.000000,29783.611328,72190
2018-04-27,30200.000000,30250.000000,28950.000000,29100.000000,28938.332031,115485
2018-04-30,29050.000000,29850.000000,28750.000000,29300.000000,29137.222656,111705
2018-05-02,29500.000000,29700.000000,28550.000000,28600.000000,28441.111328,133172
2018-05-03,28400.000000,28800.000000,28250.000000,28300.000000,28142.777344,102074
2018-05-04,28300.000000,28750.000000,27850.000000,27850.000000,27695.277344,115839
2018-05-08,28300.000000,28300.000000,27200.000000,27200.000000,27048.888672,118715
2018-05-09,27350.000000,27950.000000,26700.000000,27950.000000,27794.722656,160372
2018-05-10,27600.000000,27900.000000,26800.000000,27050.000000,26899.722656,168684
2018-05-11,27000.000000,27450.000000,26900.000000,27350.000000,27198.054688,120368
2018-05-14,27050.000000,27650.000000,26900.000000,27350.000000,27198.054688,158967
2018-05-15,27450.000000,27900.000000,27350.000000,27750.000000,27595.832031,157929
2018-05-16,27700.000000,27700.000000,27000.000000,27150.000000,26999.166016,91217
2018-05-17,27150.000000,27350.000000,27050.000000,27350.000000,27198.054688,71777
2018-05-18,27400.000000,27550.000000,27100.000000,27350.000000,27198.054688,59681
2018-05-21,27150.000000,27750.000000,27150.000000,27500.000000,27347.222656,66998
2018-05-23,27300.000000,28050.000000,27200.000000,27900.000000,27745.000000,85610
2018-05-24,27900.000000,27900.000000,27500.000000,27650.000000,27496.388672,66883
2018-05-25,27650.000000,27650.000000,27100.000000,27350.000000,27198.054688,83703
2018-05-28,27550.000000,27850.000000,27300.000000,27400.000000,27247.777344,86651
2018-05-29,27300.000000,29350.000000,27200.000000,28550.000000,28391.388672,320724
2018-05-30,28700.000000,29150.000000,27950.000000,28350.000000,28192.500000,175268
2018-05-31,28350.000000,29000.000000,28000.000000,29000.000000,28838.888672,131465
2018-06-01,29000.000000,29050.000000,28250.000000,28400.000000,28242.222656,107349
2018-06-04,28450.000000,29200.000000,28350.000000,28650.000000,28490.832031,141431
2018-06-05,28650.000000,29000.000000,28050.000000,28400.000000,28242.222656,98708
2018-06-07,28400.000000,28800.000000,28300.000000,28300.000000,28142.777344,65171
2018-06-08,28200.000000,28400.000000,27800.000000,28250.000000,28093.054688,82200
2018-06-11,28300.000000,28950.000000,28300.000000,28850.000000,28689.722656,99795
2018-06-12,28700.000000,30700.000000,28700.000000,30700.000000,30529.443359,469612
2018-06-14,30500.000000,31650.000000,30500.000000,31050.000000,30877.500000,424902
2018-06-15,31150.000000,31500.000000,30850.000000,31250.000000,31076.388672,225286
2018-06-18,32250.000000,33700.000000,32150.000000,33000.000000,32816.667969,1076393
2018-06-19,33200.000000,33400.000000,31800.000000,32150.000000,31971.388672,382735
2018-06-20,32150.000000,34200.000000,31850.000000,34050.000000,33860.832031,654645
2018-06-21,34200.000000,36950.000000,34100.000000,36400.000000,36197.777344,1332748
2018-06-22,36550.000000,36600.000000,35450.000000,36250.000000,36048.609375,507718
2018-06-25,37200.000000,38300.000000,35600.000000,36250.000000,36048.609375,763961
2018-06-26,36000.000000,38400.000000,35750.000000,37200.000000,36993.332031,728265
2018-06-27,38000.000000,38050.000000,36550.000000,36750.000000,36545.832031,409692
2018-06-28,36350.000000,37200.000000,36000.000000,36500.000000,36297.222656,262515
2018-06-29,36850.000000,37000.000000,35300.000000,36250.000000,36048.609375,356098
2018-07-02,36200.000000,37450.000000,35550.000000,35950.000000,35750.277344,416051
2018-07-03,36850.000000,38200.000000,36200.000000,38100.000000,37888.332031,686637
2018-07-04,38050.000000,38700.000000,37350.000000,37800.000000,37590.000000,303997
2018-07-05,37800.000000,38000.000000,36200.000000,36850.000000,36645.277344,266236
2018-07-06,36650.000000,37500.000000,36350.000000,37450.000000,37241.945313,260693
2018-07-09,37600.000000,39750.000000,37450.000000,39750.000000,39529.167969,584531
2018-07-10,39750.000000,39950.000000,38600.000000,39100.000000,38882.777344,430098
2018-07-11,38600.000000,39500.000000,38500.000000,38750.000000,38534.722656,247117
2018-07-12,38750.000000,40950.000000,38250.000000,40450.000000,40225.277344,542428
2018-07-13,40250.000000,42050.000000,40250.000000,41350.000000,41120.277344,406677
2018-07-16,41450.000000,42050.000000,40550.000000,41750.000000,41518.054688,303021
2018-07-17,41600.000000,41600.000000,39100.000000,39100.000000,38882.777344,586372
2018-07-18,39600.000000,40350.000000,37400.000000,37850.000000,37639.722656,512134
2018-07-19,38000.000000,38200.000000,36100.000000,37100.000000,36893.886719,640214
2018-07-20,37200.000000,37750.000000,36200.000000,37150.000000,36943.609375,367862
2018-07-23,37150.000000,37200.000000,34950.000000,35400.000000,35203.332031,623818
2018-07-24,35550.000000,36250.000000,35150.000000,35400.000000,35203.332031,235987
2018-07-25,35500.000000,35550.000000,33800.000000,35050.000000,34855.277344,461495
2018-07-26,35500.000000,36750.000000,34850.000000,36600.000000,36396.667969,371364
2018-07-27,36450.000000,36850.000000,35600.000000,35950.000000,35750.277344,232448
2018-07-30,36100.000000,36150.000000,33900.000000,34000.000000,33811.109375,443068
2018-07-31,33850.000000,34000.000000,32600.000000,33300.000000,33115.000000,555578
2018-08-01,33350.000000,35100.000000,33300.000000,34950.000000,34755.832031,412207
2018-08-02,34700.000000,35200.000000,33650.000000,34350.000000,34159.167969,185845
2018-08-03,34500.000000,35050.000000,34100.000000,34500.000000,34308.332031,140561
2018-08-06,34550.000000,34800.000000,33550.000000,33650.000000,33463.054688,98913
2018-08-07,33900.000000,35150.000000,33150.000000,35000.000000,34805.554688,290199
2018-08-08,34800.000000,35850.000000,34750.000000,35000.000000,34805.554688,254329
2018-08-09,35050.000000,35550.000000,34050.000000,34850.000000,34656.386719,219696
2018-08-10,34850.000000,35250.000000,34200.000000,35000.000000,34805.554688,145869
2018-08-13,35350.000000,35500.000000,34050.000000,34100.000000,33910.554688,236055
2018-08-14,34450.000000,35750.000000,34200.000000,35450.000000,35253.054688,294959
2018-08-16,35100.000000,38050.000000,34350.000000,37950.000000,37739.167969,511024
2018-08-17,38200.000000,38700.000000,36950.000000,37050.000000,36844.167969,469149
2018-08-20,37000.000000,38000.000000,35650.000000,36050.000000,35849.722656,405317
2018-08-21,36100.000000,38750.000000,36100.000000,38300.000000,38087.222656,523428
2018-08-22,38150.000000,39500.000000,37500.000000,38900.000000,38683.886719,383337
2018-08-23,38650.000000,39900.000000,37200.000000,38200.000000,37987.777344,605188
2018-08-24,37650.000000,40500.000000,37550.000000,40050.000000,39827.500000,484280
2018-08-27,40000.000000,42000.000000,39800.000000,41800.000000,41567.777344,481409
2018-08-28,42000.000000,42650.000000,39300.000000,39600.000000,39380.000000,612029
2018-08-29,39800.000000,41150.000000,39550.000000,40850.000000,40623.054688,407992
2018-08-30,40850.000000,42000.000000,40800.000000,41950.000000,41716.945313,277013
2018-08-31,41400.000000,43000.000000,41050.000000,42900.000000,42661.667969,494709
2018-09-03,42950.000000,43200.000000,41350.000000,42600.000000,42363.332031,331172
2018-09-04,42750.000000,43950.000000,42250.000000,43250.000000,43009.722656,364754
2018-09-05,43050.000000,43550.000000,42600.000000,43000.000000,42761.109375,185396
2018-09-06,43000.000000,43350.000000,41900.000000,42550.000000,42313.609375,287489
2018-09-07,42850.000000,43600.000000,42700.000000,42950.000000,42711.386719,265345
2018-09-10,42800.000000,43400.000000,41300.000000,41550.000000,41319.167969,332930
2018-09-11,41250.000000,42750.000000,41250.000000,42000.000000,41766.667969,158067
2018-09-12,42500.000000,44400.000000,42200.000000,42600.000000,42363.332031,399033
2018-09-13,42600.000000,43300.000000,41900.000000,43300.000000,43059.445313,201914
2018-09-14,43200.000000,43750.000000,42500.000000,43600.000000,43357.777344,159723
2018-09-17,43600.000000,43650.000000,42100.000000,43250.000000,43009.722656,192199
2018-09-18,42900.000000,43150.000000,42200.000000,42700.000000,42462.777344,116790
2018-09-19,43000.000000,44100.000000,42450.000000,43400.000000,43158.886719,130679
2018-09-20,43150.000000,43650.000000,42500.000000,43600.000000,43357.777344,135005
2018-09-21,43300.000000,44450.000000,43300.000000,44000.000000,43755.554688,158444
2018-09-27,44200.000000,44300.000000,43450.000000,44200.000000,43954.445313,122021
2018-09-28,44200.000000,44350.000000,43650.000000,44200.000000,43954.445313,112712
2018-10-01,44500.000000,46700.000000,44500.000000,46700.000000,46440.554688,440620
2018-10-02,47000.000000,47450.000000,43950.000000,44650.000000,44401.945313,390462
2018-10-04,44750.000000,44750.000000,42550.000000,44650.000000,44401.945313,291901
2018-10-05,44650.000000,45000.000000,42700.000000,43200.000000,42960.000000,275059
2018-10-08,43000.000000,43950.000000,40250.000000,41200.000000,40971.109375,371865
2018-10-10,41350.000000,42200.000000,39600.000000,42150.000000,41915.832031,412443
2018-10-11,41400.000000,41900.000000,39000.000000,39650.000000,39429.722656,423702
2018-10-12,39400.000000,41450.000000,39350.000000,40800.000000,40573.332031,255963
2018-10-15,40500.000000,41850.000000,39900.000000,40300.000000,40076.109375,165098
2018-10-16,40350.000000,42300.000000,40350.000000,42300.000000,42065.000000,187718
2018-10-17,42050.000000,42500.000000,38700.000000,39450.000000,39230.832031,1542785
2018-10-18,39650.000000,40150.000000,39150.000000,40000.000000,39777.777344,650212
2018-10-19,39500.000000,41700.000000,39350.000000,41200.000000,40971.109375,399206
2018-10-22,41000.000000,42150.000000,40550.000000,41750.000000,41518.054688,226306
2018-10-23,41750.000000,43750.000000,40700.000000,42700.000000,42462.777344,490236
2018-10-24,43900.000000,44000.000000,36450.000000,37050.000000,36844.167969,1196334
2018-10-25,36550.000000,38850.000000,35750.000000,38000.000000,37788.886719,499820
2018-10-26,38900.000000,38950.000000,35250.000000,36600.000000,36396.667969,409023
2018-10-29,38050.000000,38050.000000,35450.000000,35950.000000,35750.277344,294237
2018-10-30,35500.000000,38000.000000,33800.000000,38000.000000,37788.886719,289296
2018-10-31,38000.000000,38050.000000,36500.000000,36850.000000,36645.277344,191980
2018-11-01,37000.000000,38400.000000,36500.000000,37300.000000,37092.777344,254485
2018-11-02,37550.000000,39200.000000,37450.000000,38950.000000,38733.609375,320163
2018-11-05,38650.000000,38650.000000,37250.000000,37550.000000,37341.386719,273362
2018-11-06,37950.000000,37950.000000,36050.000000,36850.000000,36645.277344,214248
2018-11-07,36850.000000,37000.000000,34700.000000,35500.000000,35302.777344,359900
2018-11-08,36150.000000,36150.000000,34800.000000,35700.000000,35501.667969,269426
2018-11-09,35700.000000,36450.000000,35100.000000,36200.000000,35998.886719,191766
2018-11-12,36800.000000,38750.000000,36300.000000,38250.000000,38037.500000,423482
2018-11-13,38300.000000,40200.000000,36000.000000,39850.000000,39628.609375,592882
2018-11-14,39850.000000,42350.000000,39150.000000,41300.000000,41070.554688,494471
2018-11-15,41450.000000,43500.000000,41450.000000,42300.000000,42065.000000,459475
2018-11-16,42500.000000,42700.000000,41000.000000,41550.000000,41319.167969,314128
2018-11-19,41550.000000,41550.000000,40200.000000,40500.000000,40275.000000,286908
2018-11-20,39800.000000,42350.000000,39650.000000,41050.000000,40821.945313,388204
2018-11-21,40850.000000,41400.000000,39000.000000,40900.000000,40672.777344,251934
2018-11-22,41050.000000,41050.000000,39200.000000,39650.000000,39429.722656,280683
2018-11-23,39250.000000,40050.000000,39050.000000,39150.000000,38932.500000,148348
2018-11-26,39250.000000,42300.000000,39200.000000,41950.000000,41716.945313,487274
2018-11-27,42550.000000,43200.000000,41600.000000,42850.000000,42611.945313,302142
2018-11-28,42950.000000,43800.000000,42450.000000,43200.000000,42960.000000,145533
2018-11-29,44000.000000,44000.000000,42100.000000,43000.000000,42761.109375,208134
2018-11-30,43500.000000,43750.000000,42450.000000,43400.000000,43158.886719,154478
2018-12-03,44000.000000,44000.000000,42700.000000,43650.000000,43407.500000,169978
2018-12-04,43500.000000,45350.000000,43050.000000,45300.000000,45048.332031,253113
2018-12-05,44500.000000,45600.000000,44100.000000,44500.000000,44252.777344,234267
2018-12-06,45050.000000,45050.000000,41950.000000,43200.000000,42960.000000,530263
2018-12-07,43600.000000,44150.000000,42500.000000,43950.000000,43705.832031,191550
2018-12-10,43400.000000,44900.000000,42900.000000,44050.000000,43805.277344,172922
2018-12-11,44400.000000,45750.000000,43900.000000,45200.000000,44948.886719,258872
2018-12-12,45200.000000,45700.000000,44450.000000,45550.000000,45296.945313,142961
2018-12-13,45700.000000,45800.000000,44950.000000,45600.000000,45346.664063,233338
2018-12-14,45800.000000,46700.000000,44400.000000,44750.000000,44501.386719,308689
2018-12-17,45100.000000,45100.000000,42150.000000,43500.000000,43258.332031,348749
2018-12-18,42200.000000,43750.000000,42200.000000,43200.000000,42960.000000,174654
2018-12-19,43200.000000,46800.000000,42600.000000,46400.000000,46142.222656,416678
2018-12-20,46000.000000,46850.000000,45400.000000,46000.000000,45744.445313,240027
2018-12-21,45800.000000,46850.000000,45500.000000,46650.000000,46390.832031,224569
2018-12-24,46700.000000,48700.000000,46100.000000,47250.000000,46987.500000,399634
2018-12-26,46450.000000,49000.000000,46450.000000,48950.000000,48678.054688,480881
2018-12-27,49150.000000,49300.000000,47550.000000,48700.000000,48429.445313,321087
2018-12-28,48550.000000,48900.000000,46650.000000,47500.000000,47236.109375,335352
2019-01-02,47050.000000,47450.000000,45650.000000,45900.000000,45645.000000,282921
2019-01-03,46200.000000,46750.000000,45450.000000,45550.000000,45296.945313,194723
2019-01-04,45650.000000,48900.000000,45450.000000,48900.000000,48628.332031,392674
2019-01-07,49250.000000,50800.000000,47950.000000,48400.000000,48131.109375,406639
2019-01-08,48800.000000,49100.000000,47550.000000,48400.000000,48131.109375,170395
2019-01-09,48800.000000,48800.000000,46850.000000,47300.000000,47037.222656,294311
2019-01-10,47250.000000,48300.000000,46750.000000,48200.000000,47932.222656,225745
2019-01-11,48400.000000,48400.000000,46000.000000,46450.000000,46191.945313,285451
2019-01-14,46600.000000,47300.000000,45800.000000,46700.000000,46440.554688,239190
2019-01-15,46950.000000,48700.000000,46050.000000,48350.000000,48081.386719,399485
2019-01-16,48550.000000,48600.000000,47400.000000,47600.000000,47335.554688,159352
2019-01-17,47350.000000,47750.000000,44050.000000,44700.000000,44451.664063,570120
2019-01-18,44550.000000,45200.000000,43500.000000,44600.000000,44352.222656,339033
2019-01-21,44950.000000,44950.000000,42400.000000,42800.000000,42562.222656,543213
2019-01-22,42800.000000,43600.000000,41800.000000,43600.000000,43357.777344,261299
2019-01-23,43300.000000,43300.000000,41450.000000,42200.000000,41965.554688,417513
2019-01-24,42600.000000,43600.000000,41950.000000,43100.000000,42860.554688,376752
2019-01-25,42950.000000,43450.000000,42300.000000,42500.000000,42263.886719,262785
2019-01-28,42350.000000,42550.000000,41600.000000,42250.000000,42015.277344,222295
2019-01-29,42050.000000,42600.000000,40850.000000,41400.000000,41170.000000,277863
2019-01-30,41400.000000,41850.000000,40400.000000,40800.000000,40573.332031,390630
2019-01-31,41200.000000,44100.000000,40750.000000,43500.000000,43258.332031,655584
2019-02-01,43750.000000,43900.000000,42900.000000,43450.000000,43208.609375,203944
2019-02-07,43800.000000,46700.000000,43050.000000,45800.000000,45545.554688,489600
2019-02-08,45700.000000,47200.000000,45500.000000,46050.000000,45794.164063,260561
2019-02-11,47000.000000,47450.000000,45600.000000,45600.000000,45346.664063,167509
2019-02-12,45350.000000,45900.000000,44450.000000,44900.000000,44650.554688,177326
2019-02-13,45400.000000,45450.000000,44150.000000,44600.000000,44352.222656,196558
2019-02-14,44300.000000,44800.000000,43200.000000,44450.000000,44203.054688,217958
2019-02-15,44600.000000,45150.000000,44150.000000,44800.000000,44551.109375,211540
2019-02-18,45000.000000,45050.000000,43000.000000,43300.000000,43059.445313,328439
2019-02-19,43300.000000,43300.000000,42600.000000,43050.000000,42810.832031,253769
2019-02-20,43050.000000,44400.000000,42750.000000,44250.000000,44004.167969,336452
2019-02-21,44350.000000,47300.000000,44350.000000,46900.000000,46639.445313,843843
2019-02-22,47250.000000,47700.000000,45850.000000,46500.000000,46241.664063,314696
2019-02-25,46500.000000,48100.000000,46500.000000,47500.000000,47236.109375,290678
2019-02-26,47400.000000,47900.000000,43350.000000,45400.000000,45147.777344,865995
2019-02-27,44800.000000,45350.000000,43800.000000,44800.000000,44551.109375,308023
2019-02-28,44650.000000,44650.000000,41600.000000,42050.000000,41816.386719,703744
2019-03-04,42650.000000,42650.000000,40650.000000,41450.000000,41219.722656,497745
2019-03-05,41050.000000,42350.000000,40550.000000,40800.000000,40573.332031,406899
2019-03-06,40650.000000,41950.000000,40550.000000,41700.000000,41468.332031,446463
2019-03-07,41550.000000,42200.000000,40450.000000,40750.000000,40523.609375,261845
2019-03-08,40500.000000,43350.000000,40350.000000,43250.000000,43009.722656,499480
2019-03-11,41950.000000,42300.000000,36500.000000,37150.000000,36943.609375,1900288
2019-03-12,37350.000000,38700.000000,35250.000000,35900.000000,35700.554688,1657317
2019-03-13,36050.000000,38250.000000,35750.000000,37750.000000,37540.277344,1323217
2019-03-14,37650.000000,37950.000000,36350.000000,37150.000000,36943.609375,756489
2019-03-15,36250.000000,36400.000000,35150.000000,35700.000000,35501.667969,690921
2019-03-18,35150.000000,36600.000000,35150.000000,36500.000000,36297.222656,443989
2019-03-19,36600.000000,36700.000000,35950.000000,36150.000000,35949.167969,248889
2019-03-20,36100.000000,36300.000000,35400.000000,36000.000000,35800.000000,217688
2019-03-21,33900.000000,35800.000000,33200.000000,35400.000000,35203.332031,1440558
2019-03-22,35000.000000,35900.000000,34750.000000,35150.000000,34954.722656,419233
2019-03-25,34800.000000,37050.000000,34700.000000,35500.000000,35302.777344,807595
2019-03-26,36150.000000,37300.000000,35050.000000,36600.000000,36396.667969,540009
2019-03-27,36650.000000,37100.000000,35750.000000,36150.000000,35949.167969,340931
2019-03-28,36200.000000,36750.000000,35850.000000,36150.000000,35949.167969,247643
2019-03-29,36300.000000,37750.000000,36050.000000,37700.000000,37490.554688,358026
2019-04-01,38250.000000,38300.000000,36650.000000,37050.000000,36844.167969,395160
2019-04-02,37000.000000,37550.000000,36550.000000,36650.000000,36446.386719,289891
2019-04-03,37000.000000,38000.000000,36800.000000,37850.000000,37639.722656,331285
2019-04-04,37850.000000,38700.000000,37350.000000,38050.000000,37838.609375,318414
2019-04-05,38500.000000,39000.000000,37550.000000,37750.000000,37540.277344,470873
2019-04-08,38500.000000,39450.000000,38000.000000,38700.000000,38485.000000,588307
2019-04-09,38950.000000,38950.000000,37500.000000,38200.000000,37987.777344,470630
2019-04-10,38150.000000,38450.000000,37500.000000,37650.000000,37440.832031,226393
2019-04-11,38050.000000,38250.000000,37600.000000,38050.000000,37838.609375,252385
2019-04-12,37700.000000,38150.000000,37600.000000,37700.000000,37490.554688,204813
2019-04-15,38100.000000,38100.000000,36800.000000,37300.000000,37092.777344,339044
2019-04-16,37900.000000,38600.000000,37450.000000,37600.000000,37391.109375,354017
2019-04-17,37900.000000,38100.000000,37300.000000,37950.000000,37739.167969,191310
2019-04-18,38150.000000,38200.000000,37000.000000,37100.000000,36893.886719,190912
2019-04-19,37000.000000,37500.000000,36500.000000,36550.000000,36346.945313,185541
2019-04-22,36750.000000,38000.000000,36750.000000,37200.000000,36993.332031,320179
2019-04-23,37450.000000,37800.000000,37300.000000,37400.000000,37192.222656,140440
2019-04-24,37350.000000,37350.000000,36450.000000,36800.000000,36595.554688,227403
2019-04-25,36400.000000,36650.000000,35500.000000,35700.000000,35501.667969,289302
2019-04-26,35450.000000,36150.000000,35100.000000,35100.000000,34905.000000,225208
2019-04-29,35200.000000,35600.000000,34900.000000,35150.000000,34954.722656,129538
2019-04-30,35000.000000,36200.000000,35000.000000,36000.000000,35800.000000,257174
2019-05-02,36000.000000,36200.000000,35450.000000,36200.000000,35998.886719,120828
2019-05-03,36000.000000,36100.000000,35600.000000,35800.000000,35601.109375,109979
2019-05-07,35500.000000,35900.000000,35050.000000,35100.000000,34905.000000,178190
2019-05-08,34850.000000,35650.000000,34800.000000,35200.000000,35004.445313,167433
2019-05-09,35000.000000,35250.000000,33650.000000,33700.000000,33512.777344,258527
2019-05-10,33700.000000,34700.000000,33200.000000,33950.000000,33761.386719,215295
2019-05-13,33450.000000,34450.000000,33450.000000,33550.000000,33363.609375,128492
2019-05-14,32350.000000,33650.000000,31500.000000,33400.000000,33214.445313,507099
2019-05-15,33600.000000,34900.000000,32700.000000,34750.000000,34556.945313,215998
2019-05-16,35050.000000,35400.000000,34400.000000,35200.000000,35004.445313,225297
2019-05-17,35300.000000,35550.000000,34650.000000,34800.000000,34606.667969,134941
2019-05-20,34850.000000,36200.000000,34850.000000,35850.000000,35650.832031,246562
2019-05-21,36200.000000,36200.000000,34150.000000,34600.000000,34407.777344,223473
2019-05-22,34600.000000,34850.000000,34200.000000,34400.000000,34208.886719,55622
2019-05-23,34500.000000,34650.000000,33450.000000,33750.000000,33562.500000,112993
2019-05-24,33250.000000,34100.000000,32800.000000,32800.000000,32617.777344,135929
2019-05-27,31850.000000,32000.000000,28300.000000,28700.000000,28540.554688,1293002
2019-05-28,29150.000000,29850.000000,28800.000000,29100.000000,28938.332031,589859
2019-05-29,28800.000000,29500.000000,28600.000000,29300.000000,29137.222656,267612
2019-05-30,29350.000000,30950.000000,29250.000000,30300.000000,30131.666016,373465
2019-05-31,30500.000000,30800.000000,29800.000000,30600.000000,30430.000000,183379
2019-06-03,30500.000000,31900.000000,30450.000000,31900.000000,31722.777344,261414
2019-06-04,31950.000000,32150.000000,31000.000000,31800.000000,31623.332031,175262
2019-06-05,32200.000000,32200.000000,31150.000000,31900.000000,31722.777344,155963
2019-06-07,31700.000000,32450.000000,31700.000000,32250.000000,32070.832031,177452
2019-06-10,32250.000000,32750.000000,32000.000000,32700.000000,32518.332031,127073
2019-06-11,32600.000000,33850.000000,32400.000000,33300.000000,33115.000000,171388
2019-06-12,33100.000000,33800.000000,31750.000000,31950.000000,31772.500000,403204
2019-06-13,31650.000000,32450.000000,30650.000000,31250.000000,31076.388672,580174
2019-06-14,30250.000000,30500.000000,29100.000000,29500.000000,29336.111328,832278
2019-06-17,30400.000000,30800.000000,28700.000000,28950.000000,28789.166016,730640
2019-06-18,29050.000000,29050.000000,28050.000000,28300.000000,28142.777344,466635
2019-06-19,28300.000000,29100.000000,28300.000000,29000.000000,28838.888672,295592
2019-06-20,29150.000000,29450.000000,28550.000000,29400.000000,29236.666016,216906
2019-06-21,29200.000000,29400.000000,28900.000000,29200.000000,29037.777344,180031
2019-06-24,29050.000000,29250.000000,27950.000000,28250.000000,28093.054688,376486
2019-06-25,28000.000000,28950.000000,27950.000000,28750.000000,28590.277344,301930
2019-06-26,28650.000000,29000.000000,28350.000000,28400.000000,28242.222656,162770
2019-06-27,28400.000000,29500.000000,28400.000000,29150.000000,28988.054688,348781
2019-06-28,29300.000000,29550.000000,28650.000000,28950.000000,28789.166016,237268
2019-07-01,29100.000000,29400.000000,28400.000000,28500.000000,28341.666016,233660
2019-07-02,28250.000000,29800.000000,28200.000000,29000.000000,28838.888672,384543
2019-07-03,29300.000000,29300.000000,28350.000000,28550.000000,28391.388672,264976
2019-07-04,28550.000000,29150.000000,28500.000000,28850.000000,28689.722656,131863
